video_directory,start_time,end_time,caption
HCEMTVCV.mp4,9.6,18.0,The frog is keeping still.
HCGEHNXN.mp4,0.0,3.0,The fish is swimming.
HCGEHNXN.mp4,0.0,3.0,The manta ray is swimming.
HCHPWMHZ.mp4,13.2,20.2,The vipera berus snake is moving.
HCHPWMHZ.mp4,15.4,18.2,The vipera berus snake is sensing its environment.
HCHPWMHZ.mp4,5.2,13.2,The vipera berus snake is keeping still.
HCURWELW.mp4,0.0,5.9,The water strider is grooming itself.
HCURWELW.mp4,11.4,15.5,The water strider is moving.
HCURWELW.mp4,6.0,11.2,The water strider is keeping still.
HCUSLUIV.mp4,17.8,27.2,The common goldeneye is flapping its wings.
HCUSLUIV.mp4,27.3,33.9,The common goldeneye is sensing its environment.
HCUSLUIV.mp4,32.5,36.8,The common goldeneye is doing a chin dip.
HCUSLUIV.mp4,36.9,40.0,The common goldeneye does a backward tilt.
HCUSLUIV.mp4,36.9,40.0,The common goldeneye is raising its neck.
HCUSLUIV.mp4,7.2,49.0,The common goldeneye is swimming.
HCUSLUIV.mp4,7.2,8.9,The common goldeneye is chirping.
HCVANDMX.mp4,1.3,19.5,The golden oriole is sensing its environment.
HCVANDMX.mp4,13.2,14.7,The golden oriole is chirping.
HDJQIWUH.mp4,2.8,25.3,The bird is sensing its environment.
HDJQIWUH.mp4,20.5,25.3,The bird is flapping its wings.
HDJQIWUH.mp4,26.2,27.9,The bird is startled.
HDJQIWUH.mp4,26.2,27.9,The bird makes a landing.
HDLFROXJ.mp4,0.4,1.1,The beaver is swimming.
HDLFROXJ.mp4,0.4,5.7,The crocodile is eating.
HDLFROXJ.mp4,13.4,15.3,The grasshopper is sensing its environment.
HDLFROXJ.mp4,15.4,17.4,The chameleon is eating.
HDLFROXJ.mp4,15.4,17.4,The grasshopper is attending.
HDLFROXJ.mp4,18.4,21.0,The marine iguana is keeping still.
HDLFROXJ.mp4,18.4,21.0,The marine iguana is moving.
HDLFROXJ.mp4,38.7,40.6,The snake is moving.
HDLFROXJ.mp4,40.7,43.5,The rattlesnake is keeping still.
HDLFROXJ.mp4,47.2,49.2,The chameleon is keeping still.
HDLFROXJ.mp4,49.3,55.0,The chameleon is walking.
HDLFROXJ.mp4,6.8,11.3,The chameleon is sensing its environment.
HDLFROXJ.mp4,65.0,71.7,The lizard is climbing.
HDOPEVEI.mp4,1.3,4.1,The tringa erythropus bird is sensing its surrounding.
HDOPEVEI.mp4,10.0,15.3,The tringa erythropus bird is walking.
HDOPEVEI.mp4,15.5,19.3,The ardea alba egret is keeping still.
HDOPEVEI.mp4,15.5,23.1,The larus ridibundus bird is swimming.
HDOPEVEI.mp4,17.5,19.3,The larus ridibundus bird dips its face into the water.
HDOPEVEI.mp4,19.3,23.1,The ardea alba egret is sensing its surrounding.
HDOPEVEI.mp4,23.2,25.0,The larus ridibundus bird is sensing its surrounding.
HDOPEVEI.mp4,4.1,4.6,The tringa erythropus bird is shaking its head.
HDOPEVEI.mp4,4.6,5.4,The tringa erythropus bird is preening itself.
HDOPEVEI.mp4,5.5,15.3,The tringa erythropus bird is eating.
HDSVUBQT.mp4,11.2,20.8,The black bearded draco is keeping still.
HDSVUBQT.mp4,6.2,11.1,The black bearded draco is attending.
HDYQIMRN.mp4,0.7,25.5,The common snipe keeps still.
HDYQIMRN.mp4,22.1,23.2,The common snipe turns and attends to its right.
HDYQIMRN.mp4,26.4,37.3,The common snipe is pecking the grass.
HDYVCDWZ.mp4,17.2,26.0,The fish is swimming.
HDYVCDWZ.mp4,17.2,26.0,The shark is swimming.
HDYVCDWZ.mp4,17.2,26.0,The stingray is swimming.
HDYVCDWZ.mp4,31.2,37.4,The sea lion is swimming.
HDYVCDWZ.mp4,42.6,48.9,The seal is walking.
HDZJKKOU.mp4,4.8,5.8,The yellowhammer is sensing its environment.
HDZJKKOU.mp4,5.8,8.2,The yellowhammer is chirping.
HEEWUELW.mp4,18.2,24.6,The water strider is keeping still.
HEEWUELW.mp4,29.4,32.2,The water strider is jumping.
HEIADSPG.mp4,0.0,4.9,The common chiffchaff bird is chirping.
HEIADSPG.mp4,4.9,6.1,The common chiffchaff bird is turning around.
HEIBDWMK.mp4,0.1,1.0,The horned adder is keeping still.
HEIBDWMK.mp4,1.4,38.7,The horned adder is moving.
HEIBDWMK.mp4,39.8,40.4,The horned adder is attending.
HELJWSOM.mp4,27.9,37.7,The bird is gliding.
HELJWSOM.mp4,9.3,27.8,The bird is flying.
HELNDKOU.mp4,0.0,0.6,The yellowhammer is walking.
HELNDKOU.mp4,0.0,28.7,The young of the yellowhammer is chirping.
HELNDKOU.mp4,0.6,4.9,The yellowhammer is sharing its food.
HELNDKOU.mp4,0.6,4.9,The young of the yellowhammer is eating.
HELNDKOU.mp4,17.9,18.6,The yellowhammer is flying.
HELNDKOU.mp4,18.6,32.5,The young of the yellowhammer is sleeping in its nest.
HELNDKOU.mp4,32.5,32.9,The yellowhammer makes a landing.
HELNDKOU.mp4,6.0,17.9,The yellowhammer is sensing its environment.
HEZGPXER.mp4,20.9,26.1,The daddy longlegs spider is keeping still.
HEZGPXER.mp4,8.2,15.5,The daddy longlegs spider is moving.
HFCPGRAC.mp4,17.7,20.1,The white nosed coati is walking.
HFCPGRAC.mp4,18.9,23.0,The white nosed coati is running.
HFCTQLHH.mp4,13.7,17.0,The rain frog is keeping still.
HFCTQLHH.mp4,4.8,13.7,The rain frog is moving.
HFCTQLHH.mp4,4.8,17.0,The rain frog is hugging one another to mate.
HFFXPPIF.mp4,3.2,6.0,The minke whale surfaces from the water surface.
HFFXPPIF.mp4,6.0,11.2,The orca surfaces from the water.
HFLARUBE.mp4,21.1,24.8,The cockroach is keeping still.
HFLARUBE.mp4,25.0,27.2,The cricket is keeping still.
HFLARUBE.mp4,8.9,17.1,The anisolabis maritima is moving.
HFXGWLOI.mp4,0.3,49.3,The skylark is chirping.
HFXGWLOI.mp4,49.5,51.2,The skylark is exploring.
HGEFPXGD.mp4,23.3,29.6,The horse is running.
HGEFPXGD.mp4,34.6,35.0,The horse is lying down.
HGEFPXGD.mp4,7.0,12.0,The horse is attending.
HGEFPXGD.mp4,7.0,12.0,The horse is keeping still.
HGIFZVMS.mp4,1.4,5.1,The boar is eating.
HGNDOWUH.mp4,1.1,42.8,The bird is sensing its environment.
HGNDOWUH.mp4,19.9,21.8,The bird is flying.
HGNDOWUH.mp4,32.8,34.6,The eagle is carrying food around the nest.
HGNDOWUH.mp4,36.9,42.8,The bird is eating.
HGNDOWUH.mp4,42.9,49.4,The bird is preening itself.
HGNDOWUH.mp4,44.9,48.3,The bird is spreading its wings.
HGNDOWUH.mp4,48.5,49.4,The bird is jumping.
HGRKJQCJ.mp4,60.2,62.5,The mantis shrimp is moving.
HGRKJQCJ.mp4,71.5,73.0,The fish is swimming.
HGYFRKGZ.mp4,0.2,8.0,The fish is swimming.
HGYFRKGZ.mp4,0.2,8.0,The fish swims leisurely in the water.
HGYFRKGZ.mp4,27.3,33.6,The prawn is swimming.
HHVJLGQD.mp4,0.0,2.2,The frog is keeping still.
HHVJLGQD.mp4,2.6,4.6,The frog is walking.
HIHOPVMP.mp4,12.8,16.9,The deer is walking.
HIHOPVMP.mp4,12.8,19.7,The deer is eating.
HIHOPVMP.mp4,12.8,19.7,The deer is sensing its environment.
HIHOPVMP.mp4,24.5,31.1,The bird is chirping.
HIHOPVMP.mp4,3.4,7.9,The bird is eating.
HIHOPVMP.mp4,31.2,35.5,The bird is flying.
HIHOPVMP.mp4,8.0,12.7,The fox is walking.
HIHOPVMP.mp4,8.0,9.0,The fox is sitting.
HIHOPVMP.mp4,9.0,12.7,The fox is sensing its environment.
HIKFCPJK.mp4,14.3,19.6,The fish is swimming.
HIKFCPJK.mp4,4.0,19.6,The jellyfish is swimming.
HILRZDSN.mp4,15.5,20.4,The buffalo is displaying its defensive pose.
HILRZDSN.mp4,15.5,20.4,The herd of buffalos are fleeing from a pack of wolves.
HILRZDSN.mp4,3.8,14.8,A pack of wolves is chasing down buffaloes who are running for their lives.
HILRZDSN.mp4,3.8,28.7,The buffalo is running.
HILRZDSN.mp4,3.8,28.7,The wolves are chasing the pack of buffalos on the snow.
HIMUDOYV.mp4,11.5,14.4,The argentine ant is eating.
HIMUDOYV.mp4,11.5,14.4,The winter ant is moving.
HIMUDOYV.mp4,11.5,21.7,The argentine ant is moving.
HIMUDOYV.mp4,14.5,25.2,The winter ant is defensive rearing.
HIMUDOYV.mp4,18.5,25.2,The argentine ants are disturbing the winter ant.
HIMUDOYV.mp4,3.8,6.7,The winter ant is sensing its environment.
HIVEPAMC.mp4,10.2,14.6,The lion is walking.
HIVEPAMC.mp4,10.2,20.6,The young of the lion (cub) is walking.
HJBEIICC.mp4,15.5,20.7,The yellow-eyed ensatina is attending.
HJBEIICC.mp4,4.8,8.2,The yellow-eyed ensatina is sensing its environment.
HJBEIICC.mp4,8.3,12.2,The ensatina is walking.
HJYKRKEW.mp4,0.2,4.3,The stoat is jumping.
HJYKRKEW.mp4,1.3,3.0,The rabbit is keeping still.
HJYKRKEW.mp4,10.7,12.2,The stoat is running.
HJYKRKEW.mp4,12.3,13.5,The rabbit is eating.
HJYKRKEW.mp4,13.6,13.8,The stoat is sensing its environment.
HJYKRKEW.mp4,16.2,22.2,The peacock mantis shrimp is moving.
HJYKRKEW.mp4,18.2,18.6,The peacock mantis shrimp is keeping still.
HJYKRKEW.mp4,41.3,42.0,The peacock mantis shrimp is swimming.
HJYKRKEW.mp4,42.2,44.2,The octopus is keeping still.
HJYKRKEW.mp4,42.2,44.2,The peacock mantis shrimp attacks and flees from the octopus.
HJYKRKEW.mp4,44.2,45.3,The peacock mantis shrimp attacks the octopus.
HJYKRKEW.mp4,44.2,45.3,The peacock mantis shrimp is attacking a resting octopus on the ocean floor.
HJZAGDMX.mp4,1.1,18.2,The golden oriole is sensing its environment.
HJZAGDMX.mp4,5.2,6.5,The golden oriole is chirping.
HJZIVLHH.mp4,13.7,27.8,The hairy caterpillar is moving.
HJZIVLHH.mp4,15.9,32.5,The sand frog is keeping still.
HJZIVLHH.mp4,2.7,5.1,The ladybug is keeping still.
HJZIVLHH.mp4,23.0,27.8,The sand frog retreats.
HJZIVLHH.mp4,27.9,32.5,The hairy caterpillar retreats.
HJZIVLHH.mp4,5.3,6.3,The sand frog is jumping.
HJZIVLHH.mp4,9.1,13.6,The ladybug is grooming itself.
HKDAZVKA.mp4,13.1,15.7,The common quail bird is walking.
HKDAZVKA.mp4,15.3,15.7,The common quail bird is keeping still.
HKDAZVKA.mp4,17.8,32.9,The common quail bird is chirping.
HKDAZVKA.mp4,3.7,32.9,The common quail bird is sensing its environment.
HKFBDNPL.mp4,0.1,30.7,The young of red-backed shrike bird (birdling) is sensing its environment.
HKFBDNPL.mp4,0.1,8.2,The red-backed shrike bird is flapping its tail.
HKFBDNPL.mp4,0.1,8.2,The young of red-backed shrike bird (birdling) is chirping.
HKFBDNPL.mp4,10.7,16.2,"The backfacing young of red-backed shrike bird (birdling) stands, extends and flaps its wings vigorously, while standing among other birdlings."
HKFBDNPL.mp4,16.3,20.2,The young of red-backed shrike bird (birdling) is moving.
HKFBDNPL.mp4,20.3,28.9,The young of red-backed shrike bird (birdling) is standing.
HKFBDNPL.mp4,8.4,30.7,The young of red-backed shrike bird (birdling) is keeping still.
HKFBDNPL.mp4,8.4,9.8,The young of red-backed shrike bird (birdling) is preening itself.
HKHPBMHZ.mp4,0.1,4.9,The young of the horse (foal) is eating.
HKHPBMHZ.mp4,15.9,27.7,The vipera berus snake is moving.
HKHPBMHZ.mp4,27.8,62.8,The vipera berus snake is keeping still.
HKHPBMHZ.mp4,5.4,15.1,The natrix natrix snake is moving.
HKUBPRFV.mp4,12.8,16.7,The mountain yellow-legged frog is keeping still.
HKUBPRFV.mp4,17.3,18.5,The mountain yellow-legged frog is swimming.
HKUBPRFV.mp4,2.6,6.3,The mountain yellow-legged frog is jumping.
HLDBNFUP.mp4,52.2,68.1,The red spitting cobra is moving.
HLQLUOXJ.mp4,13.6,16.5,The crocodile is keeping still.
HLQLUOXJ.mp4,13.6,16.5,The crocodile is moving.
HLQLUOXJ.mp4,17.8,20.3,The beaver is walking.
HLQLUOXJ.mp4,20.5,23.6,The beaver that is walking on the tree branch near the water is being eaten by the crocodile.
HLQLUOXJ.mp4,20.5,25.0,The crocodile is eating.
HLQLUOXJ.mp4,25.1,26.2,The beaver is jumping.
HLQLUOXJ.mp4,7.1,13.5,The tortoise is walking.
HLROEHEB.mp4,0.1,3.3,The cotesia glomerata wasp is attending.
HLROEHEB.mp4,24.5,28.8,The cotesia glomerata wasp is exiting its cocoon.
HLROEHEB.mp4,30.6,35.3,The cotesia glomerata wasp is sensing its environment.
HMAMVWTR.mp4,0.6,13.2,The crotalus willardi ridge nosed rattlesnake is sensing its environment.
HMAMVWTR.mp4,17.6,18.6,The crotalus willardi ridge nosed rattlesnake is rattling.
HMAMVWTR.mp4,19.5,29.1,The crotalus willardi ridge nosed rattlesnake is keeping still.
HMPFCFAG.mp4,7.5,13.3,The predaceous diving beetle is keeping still.
HMSCWZJZ.mp4,1.6,5.0,The raven is flapping its wings.
HMSCWZJZ.mp4,1.6,5.0,The raven is flying.
HMSCWZJZ.mp4,11.1,13.4,The raven is sensing its environment.
HMSCWZJZ.mp4,13.4,18.9,The raven is chirping.
HMSCWZJZ.mp4,5.0,8.4,The raven is preening itself.
HMSCWZJZ.mp4,8.4,9.0,The raven is attending.
HMSCWZJZ.mp4,9.1,11.1,The raven is walking.
HMSCWZJZ.mp4,9.1,18.9,The bird is eating.
HNBELBXG.mp4,15.5,22.7,The common crane is walking.
HNBELBXG.mp4,15.5,25.4,The common crane is chirping.
HNBELBXG.mp4,22.7,26.9,The common crane is sensing its environment.
HNBELBXG.mp4,25.4,26.9,"The common crane flaps its wings, while jumping around on the grass."
HNDNNKDQ.mp4,0.1,13.4,The great egret is preening itself.
HNDNNKDQ.mp4,13.5,20.0,"The great egret uses its beak to manipulate the dried grass, while standing."
HNDNNKDQ.mp4,20.0,24.5,The great egret is sitting.
HNDNNKDQ.mp4,27.7,35.5,The great egret is standing.
HNDNNKDQ.mp4,35.5,38.3,The great egret is sensing its environment.
HNDNNKDQ.mp4,64.1,76.7,The great egret is drinking.
HNDNNKDQ.mp4,64.1,76.7,The great egret is sharing its food.
HNFUHAEM.mp4,3.4,29.6,The lanius excubitor is eating.
HNPBRSBA.mp4,13.0,17.0,The bird is drinking.
HNPBRSBA.mp4,17.1,25.0,The bird is sensing its environment.
HNPBRSBA.mp4,25.1,36.8,The bird is preening itself.
HNPBRSBA.mp4,6.9,12.9,The bird is keeping still.
HNTMILVZ.mp4,15.3,33.8,The puff adder is moving.
HNTMILVZ.mp4,48.5,57.4,The puff adder is keeping still.
HOISAVYU.mp4,34.5,47.9,A leopard escapes through a fence and walked into the darkness.
HOISAVYU.mp4,34.5,54.5,The leopard is walking.
HOISAVYU.mp4,49.8,50.7,The leopard is attending.
HOOGDFGA.mp4,10.3,16.3,The wild dog is walking.
HOOGDFGA.mp4,5.7,10.1,The wildebeest is eating.
HOOGDFGA.mp4,5.7,10.1,The wildebeest is keeping still.
HOOGDFGA.mp4,5.7,10.1,The wildebeest is walking.
HOQJFJKU.mp4,14.0,24.7,The eagle jumps and is flapping its wings.
HOQJFJKU.mp4,24.7,26.6,The eagle is walking.
HOQJFJKU.mp4,24.7,28.4,The eagle is spreading its wings.
HOQJFJKU.mp4,26.6,28.4,The eagle is sensing its environment.
HOQJFJKU.mp4,28.5,32.9,The eagle is eating.
HOQJFJKU.mp4,28.5,32.9,The eagle is sharing its food.
HOQJFJKU.mp4,5.8,8.9,The eagle is shaking its head.
HOQJFJKU.mp4,9.0,24.7,The eagle is jumping.
HOUKNKPH.mp4,2.3,4.3,"The starling bird enters its nest, a hole in the tree trunk."
HOUKNKPH.mp4,8.1,9.1,The starling bird partially exits and looks out of its nest.
HOUKNKPH.mp4,9.2,22.1,"The starling bird is scanning its environment, while being partially in its nest."
HPHFKPIF.mp4,40.6,49.2,The grizzly bear is preying.
HPHFKPIF.mp4,40.6,49.2,The salmon is jumping.
HPHFKPIF.mp4,5.8,6.9,The shoebill bird is attending.
HPHFKPIF.mp4,5.8,9.1,The shoebill bird is sensing its environment.
HPHFKPIF.mp4,52.3,57.5,The grizzly bear is keeping still.
HPHFKPIF.mp4,52.3,57.5,The grizzly bear is sensing its environment.
HPHFKPIF.mp4,57.7,61.0,The grizzly bear is attending.
HPHFKPIF.mp4,6.9,9.1,The shoebill bird is keeping still.
HPHJNFNJ.mp4,15.9,21.0,The iguana is climbing.
HPHJNFNJ.mp4,8.8,15.8,The iguana is eating.
HPIYFIVA.mp4,11.3,23.6,The eelgrass sea hare is moving.
HPIYFIVA.mp4,31.5,33.9,The eelgrass isopod is moving.
HPIYFIVA.mp4,34.3,36.3,The california rock crab is moving.
HPIYFIVA.mp4,36.9,40.5,The sea otter is grooming itself.
HPMKYPJK.mp4,13.1,25.1,The jellyfish is swimming.
HPQLCLKY.mp4,28.4,30.6,The side blotched lizard is keeping still.
HPQLCLKY.mp4,30.7,33.7,The side blotched lizard is sensing its environment.
HPRIBRYK.mp4,15.1,19.6,The weaver ant is moving.
HPRIBRYK.mp4,15.1,26.3,The caterpillar is eating.
HPXJGQJN.mp4,13.1,17.5,The megalorchestia californiana beach hopper is moving.
HPXJGQJN.mp4,17.6,26.5,The megalorchestia californiana beach hopper is digging.
HPXJGQJN.mp4,26.7,30.0,The megalorchestia californiana beach hopper with red antennae are fighting.
HPXJGQJN.mp4,4.3,13.0,The megalorchestia californiana beach hopper is immobilized.
HPXJGQJN.mp4,4.3,17.5,The megalorchestia californiana beach hopper is eating.
HQBCDPKK.mp4,0.5,2.7,The black-winged stilt is preening itself.
HQBCDPKK.mp4,2.7,4.2,The black-winged stilt is drinking.
HQBCDPKK.mp4,4.2,4.6,The black-winged stilt is sensing its environment.
HQBCDPKK.mp4,4.6,11.4,The black-winged stilt is keeping still.
HQBCDPKK.mp4,9.5,10.2,The black-winged stilt is attending.
HQKCDLZD.mp4,0.1,6.5,The aedes aegypti mosquito is eating.
HQKCDLZD.mp4,0.1,6.5,The anopheles gambiae mosquito is eating.
HQKCDLZD.mp4,0.1,6.5,The culex pipiens mosquito is eating.
HQKCDLZD.mp4,20.5,29.0,The mosquito larva is moving.
HQKCDLZD.mp4,23.9,29.0,The mosquito larva is keeping still.
HQKCDLZD.mp4,29.1,43.9,The mosquito is eating.
HQKCDLZD.mp4,6.7,11.6,The mosquito is keeping still.
HQKCDLZD.mp4,8.4,10.1,The mosquito makes a landing.
HQTOHYES.mp4,0.1,20.6,The bushmaster snake is moving.
HQWBLIFB.mp4,14.1,15.7,The amazon milk frog is attending.
HQWBLIFB.mp4,20.4,22.0,The pacman frog is eating.
HQWBLIFB.mp4,22.1,25.8,The pacman frog is keeping still.
HQWBLIFB.mp4,3.1,14.0,The amazon milk frog is keeping still.
HQWBLIFB.mp4,6.5,14.0,The amazon milk frog is walking.
HRGDGAHK.mp4,0.0,3.0,The caterpillar is keeping still.
HRGDGAHK.mp4,19.8,22.4,The caterpillar is moving.
HRGDGAHK.mp4,3.1,13.8,The caterpillar is eating.
HRGJDLHH.mp4,10.4,13.3,The fish is keeping still.
HRGJDLHH.mp4,25.1,27.5,The moth is flapping its wings.
HRGJDLHH.mp4,3.0,5.5,The moth is keeping still.
HRGJDLHH.mp4,5.7,7.0,The african clawed toad is keeping still.
HRGJDLHH.mp4,5.7,7.0,The fish is swimming.
HRGJDLHH.mp4,7.1,7.3,The fish is being eaten by the toad.
HRGJDLHH.mp4,7.1,8.7,The african clawed toad is eating.
HRGMFIQQ.mp4,0.0,11.4,The planarian schmidtea mediterranea flatworm is moving.
HRIVNRHB.mp4,1.9,30.0,The whinchat bird is chirping.
HRIVNRHB.mp4,27.0,28.1,The whinchat bird is flying.
HRIVNRHB.mp4,30.1,31.0,The whinchat bird is turning around.
HRJPMNPL.mp4,3.2,12.0,The grey langur is sensing its environment.
HRJPMNPL.mp4,3.2,6.7,The grey langur at the back is allo-grooming the langur that is resting.
HRJPMNPL.mp4,3.2,9.9,The grey langur is walking.
HRJPMNPL.mp4,5.6,6.7,The grey langur is keeping still.
HRSMQKJZ.mp4,37.1,49.0,The western pine beetle larva is eating.
HRSMQKJZ.mp4,60.7,65.7,The western pine beetle is exiting its nest.
HRSMQKJZ.mp4,65.8,69.0,The western pine beetle is moving.
HRSMQKJZ.mp4,69.1,73.2,The western pine beetle is spreading its wings.
HRSMQKJZ.mp4,73.2,73.6,The western pine beetle is flying.
HRURIEZZ.mp4,0.0,2.6,The spotted deer is keeping still.
HRURIEZZ.mp4,13.2,16.9,The civet cat is eating.
HRURIEZZ.mp4,13.2,16.9,The civet cat is sensing its environment.
HRURIEZZ.mp4,17.0,26.4,The civet cat is walking.
HRURIEZZ.mp4,2.7,7.8,The spotted deer is walking.
HRURIEZZ.mp4,26.8,27.9,The jackal is calling out.
HRURIEZZ.mp4,26.8,27.9,The jackal is eating.
HRURIEZZ.mp4,27.9,31.1,The jackal is keeping still.
HRURIEZZ.mp4,27.9,32.7,The jackal is attending.
HRURIEZZ.mp4,32.8,36.1,The jackal is exploring.
HRURIEZZ.mp4,9.2,11.8,The leopard is walking.
HRWBQDSN.mp4,13.7,18.2,The ostrich is eating.
HRWBQDSN.mp4,18.3,20.9,The ostrich is attending.
HRWBQDSN.mp4,28.9,32.1,The cheetah is walking.
HRWBQDSN.mp4,33.2,35.5,The cheetah is sensing its environment.
HRWBQDSN.mp4,35.7,41.4,The ostrich is walking.
HSIDRRFV.mp4,76.2,77.7,The mountain yellow-legged frog is swimming.
HSLHGVMP.mp4,13.3,18.7,The bird is chirping.
HSLHGVMP.mp4,18.8,22.0,The bird is flapping its tail.
HSLHGVMP.mp4,22.1,23.1,The bird is sensing its environment.
HSLHGVMP.mp4,23.1,25.4,The bird is eating.
HSLHGVMP.mp4,3.6,4.0,The bird is flying.
HSLHGVMP.mp4,4.1,7.2,The bird is drinking.
HSLHGVMP.mp4,7.3,13.2,The bird is gliding.
HSSHRWZS.mp4,0.0,49.9,The carolina duck is swimming.
HSSHRWZS.mp4,1.0,2.0,The carolina duck is keeping still.
HSSHRWZS.mp4,11.7,14.2,The duck is swimming.
HSSHRWZS.mp4,25.6,26.6,The bird is shaking its head.
HSSHRWZS.mp4,25.6,36.1,The mallard duck is swimming.
HSSHRWZS.mp4,26.6,30.6,The mallard duck is shaking its head.
HSTQFVRU.mp4,1.8,27.4,The aphid is being eaten by the spiny flower mantis.
HSTQFVRU.mp4,1.8,27.4,The spiny flower mantis is eating.
HSTQFVRU.mp4,27.6,34.3,The spiny flower mantis is grooming itself.
HTARUWBO.mp4,0.4,3.2,The bird is eating.
HTARUWBO.mp4,0.4,4.7,The golden eagle is eating.
HTARUWBO.mp4,0.4,7.2,The bird is sensing its environment.
HTARUWBO.mp4,2.6,3.2,The bird is jumping.
HTARUWBO.mp4,3.2,3.5,The bird is flying.
HTARUWBO.mp4,4.0,4.7,The bird is attending.
HTARUWBO.mp4,4.0,4.7,The bird is walking.
HTARUWBO.mp4,4.8,7.2,The golden eagle is sensing its environment.
HTBCQMRN.mp4,0.7,1.9,The mallard duck is walking.
